Gene name, Transcript overall hydropathy
YBR074W, -4.199999999999999
YBR077C, -3.8000000000000003
YBR078W, 19.300000000000004
YBR079C, -11.2
YBR080C, -5.700000000000001
YBR082C, -22.1
YBR083W, -28.6
YBR084W, -9.1
YBR084C-A, -3.1
YBR085W, -6.699999999999999
YBR085C-A, -5.000000000000002
YBR086C, 4.4
YBR087W, -16.4
YBR088C, -0.9000000000000008
YBR089C-A, -41.50000000000001
YBR091C, -12.599999999999996
YBR092C, 29.4
YBR093C, 24.7
YBR094W, -3.6999999999999997
YBR095C, -6.499999999999998
YBR096W, 19.099999999999998
YBR098W, -14.9
YBR101C, -10.400000000000002
YBR102C, -19.7
YBR103W, -5.3000000000000025
YBR104W, -19.799999999999997
YBR105C, -12.499999999999998
YBR106W, 10.900000000000002
YBR107C, -0.10000000000000142
YBR108W, -16.099999999999998
YBR109C, 0.5999999999999988
YBR110W, 33.1
YBR111C, 1.9
YBR111W-A, -7.6999999999999975
YBR112C, -33.1
YBR114W, -31.199999999999996
YBR115C, -5.399999999999999
YBR118W, -3.699999999999999
YBR119W, -18.1
YBR120C, -5.700000000000001
YBR121C, -9.9
YBR122C, -1.2000000000000006
YBR123C, -4.400000000000002
YBR125C, -17.499999999999996
YBR126C, -0.700000000000002
YBR127C, 1.2000000000000006
YBR128C, 6.0
YBR129C, 11.4
YBR130C, -25.500000000000004
YBR131W, -19.1
YBR132C, -33.60000000000001
YBR133C, -15.699999999999998
YBR135W, -32.599999999999994
YBR137W, -0.8000000000000012
YBR138C, -15.200000000000001
YBR139W, 23.9
YBR141C, -24.700000000000003
YBR142W, -22.999999999999996
YBR143C, -14.499999999999998
YBR145W, -7.799999999999999
YBR146W, 7.099999999999998
YBR147W, 18.000000000000004
YBR149W, -4.999999999999998
YBR151W, -6.799999999999995
YBR153W, -2.4000000000000017
YBR154C, -26.3
YBR155W, -17.1
YBR156C, -29.399999999999988
YBR157C, -21.7
YBR158W, -22.1
YBR159W, -5.6999999999999975
YBR160W, -16.500000000000004
YBR161W, 32.7
YBR162C, 28.3
YBR162W-A, -25.499999999999993
YBR163W, 6.099999999999998
YBR164C, -8.900000000000006
YBR165W, -14.199999999999998
YBR166C, 1.1999999999999988
YBR167C, -31.000000000000007
YBR168W, -28.599999999999998
YBR169C, 4.9
YBR170C, -21.099999999999998
YBR171W, -22.900000000000002
YBR172C, -8.800000000000002
YBR173C, -20.1
YBR175W, 2.9999999999999996
YBR176W, -9.499999999999998
YBR177C, -11.800000000000002
YBR179C, -43.699999999999996
YBR181C, -12.700000000000003
YBR182C-A, 6.5
YBR183W, -7.199999999999999
YBR185C, 20.6
YBR187W, 23.200000000000003
YBR188C, -18.500000000000004
YBR189W, -35.10000000000001
YBR191W, -32.9
YBR192W, -15.1
YBR193C, -15.300000000000002
YBR194W, -35.0
YBR195C, -6.700000000000001
YBR196C, -9.400000000000002
YBR196C-A, 19.399999999999995
YBR197C, -11.399999999999999
YBR198C, -39.099999999999994
YBR199W, 25.5
YBR200W, -22.199999999999996
YBR201W, 20.799999999999997
YBR201C-A, -2.9000000000000017
YBR202W, 1.2999999999999987
YBR203W, -12.700000000000001
YBR204C, -12.899999999999999
YBR207W, 15.700000000000001
YBR209W, -22.499999999999996
YBR210W, 22.900000000000002
YBR212W, -7.199999999999999
YBR213W, 5.399999999999999
YBR214W, -18.200000000000003
YBR215W, -21.200000000000003
YBR216C, -8.999999999999996
YBR217W, -15.299999999999999
YBR218C, -9.000000000000004
YBR220C, -18.500000000000004
YBR221C, -6.6
YBR222C, 1.299999999999999
YBR223C, -35.4
YBR227C, -11.199999999999998
YBR228W, -8.5
YBR229C, 31.200000000000003
YBR230C, -27.5
YBR230W-A, 0.7999999999999985
YBR231C, -32.0
YBR233W, -4.440892098500626e-16
YBR233W-A, -18.700000000000003
YBR234C, 1.8
YBR235W, -5.600000000000003
YBR236C, -34.00000000000001
YBR237W, -29.2
YBR238C, -7.1
YBR239C, -31.10000000000001
YBR241C, -15.399999999999997
YBR242W, -7.9999999999999964
YBR243C, 16.699999999999996
YBR244W, -17.7
YBR246W, -4.1
YBR247C, -27.9
YBR248C, 7.6
YBR249C, -8.899999999999997
YBR251W, -15.499999999999998
YBR252W, 3.999999999999998
YBR253W, -10.300000000000002
YBR254C, -4.500000000000002
YBR255W, -48.00000000000001
YBR255C-A, -9.700000000000001
YBR256C, -0.2999999999999994
YBR257W, -8.9
YBR258C, -41.4
YBR259W, 1.9000000000000006
YBR260C, -18.300000000000004
YBR261C, -16.000000000000007
YBR262C, 13.5
YBR263W, 3.9999999999999982
YBR264C, 13.5
YBR265W, 7.299999999999997
YBR267W, 3.5
YBR268W, 0.8999999999999981
YBR269C, 0.2999999999999967
YBR270C, -11.799999999999999
YBR271W, -0.30000000000000027
YBR272C, -17.600000000000005
YBR273C, -5.399999999999999
YBR274W, 6.1
YBR276C, 5.399999999999999
YBR278W, 0.5999999999999999
YBR279W, -14.0
YBR280C, -15.000000000000005
YBR281C, -11.5
YBR282W, -8.2
YBR283C, 21.1
YBR285W, -3.8000000000000003
YBR286W, 12.200000000000001
YBR287W, 20.6
YBR288C, 7.299999999999999
YBR289W, -13.7
YBR290W, -7.4
YBR291C, -4.600000000000001
YBR296C, 27.600000000000005
YBR297W, -4.399999999999999
YBR298C, -26.4
YBR299W, -21.500000000000004
YCL064C, -0.9000000000000008
YCL063W, -4.500000000000002
YCL059C, -35.4
YCL058W-A, -14.699999999999998
YCL057C-A, -34.6
YCL057W, 17.799999999999997
YCL056C, -10.1
YCL055W, -33.50000000000001
YCL054W, -29.999999999999996
YCL052C, -9.500000000000002
YCL051W, -16.5
YCL050C, 2.9999999999999982
YCL049C, 24.7
YCL047C, -10.100000000000001
YCL045C, 27.5
YCL044C, -18.500000000000004
YCL043C, 23.7
YCL040W, -7.299999999999999
YCL039W, -15.1
YCL038C, -18.8
YCL037C, -2.500000000000002
YCL036W, -26.400000000000002
YCL035C, -1.3000000000000003
YCL034W, 8.000000000000004
YCL033C, -14.899999999999997
YCL032W, -25.599999999999998
YCL031C, 15.400000000000002
YCL030C, 4.600000000000001
YCL029C, -11.000000000000002
YCL028W, -18.200000000000003
YCL027W, 22.8
YCL026C-B, 10.100000000000001
YCL026C-A, -10.199999999999998
YCL025C, -14.700000000000001
YCL021W-A, 5.0
YCL018W, 2.100000000000001
YCL017C, -3.100000000000001
YCL016C, -5.200000000000001
YCL012C, 38.199999999999996
YCL011C, -30.800000000000004
YCL010C, -5.4
YCL009C, 3.2999999999999985
YCL008C, 10.6
YCL005W-A, 39.10000000000001
YCL005W, 24.799999999999997
YCL004W, 0.9000000000000004
YCL002C, 51.1
YCL001W, -17.600000000000005
YCR002C, 0.4999999999999991
YCR003W, 9.700000000000001
YCR004C, 16.4
YCR005C, -10.399999999999997
YCR006C, 19.5
YCR007C, -24.6
YCR008W, -23.900000000000002
YCR009C, -3.7000000000000006
YCR010C, -25.8
YCR011C, 11.0
YCR012W, -5.1
YCR015C, 7.9
YCR016W, -12.800000000000002
YCR017C, 29.3
YCR019W, -8.000000000000004
YCR020C, -9.1
YCR020C-A, 16.299999999999997
YCR020W-B, -21.400000000000002
YCR021C, -9.699999999999998
YCR022C, -14.200000000000001
YCR023C, -10.4
YCR024C, 6.1
YCR024C-B, 28.699999999999996
YCR024C-A, 48.6
YCR025C, 4.499999999999998
YCR026C, -23.7
YCR027C, -16.800000000000004
YCR028C, -21.0
YCR028C-A, -7.499999999999998
YCR030C, -22.900000000000002
YCR031C, -0.19999999999999885
YCR034W, -5.1
YCR035C, -1.8000000000000012
YCR036W, 5.799999999999999
YCR037C, -13.599999999999996
YCR043C, -0.8000000000000029
YCR044C, 36.199999999999996
YCR046C, -3.6
YCR047C, -19.8
YCR048W, -18.3
YCR051W, -2.300000000000001
YCR052W, -2.199999999999999
YCR053W, -18.200000000000003
YCR054C, 8.500000000000002
YCR057C, -6.9
YCR059C, -11.6
YCR060W, -24.8
YCR061W, 36.0
YCR063W, -27.3
YCR065W, -7.699999999999999
YCR066W, -3.2000000000000006
YCR067C, -1.1999999999999997
YCR068W, -4.300000000000001
YCR069W, 29.300000000000004
YCR071C, 6.9
YCR072C, -23.500000000000004
YCR073W-A, 6.499999999999998
YCR075C, 23.999999999999996
YCR075W-A, -17.7
YCR076C, 9.5
YCR077C, -10.199999999999998
YCR079W, -5.0
YCR082W, -11.9
YCR083W, 7.0
YCR084C, -6.799999999999999
YCR086W, -9.799999999999999
YCR087C-A, -14.1
YCR088W, -9.499999999999998
YCR090C, 19.4
YCR091W, -31.800000000000004
YCR092C, -4.600000000000001
YCR094W, -9.999999999999998
YCR095C, 2.8000000000000003
YCR095W-A, 17.299999999999997
YCR097W, 4.600000000000001
YCR098C, -31.800000000000004
YCR099C, -10.499999999999995
YCR102C, 9.3
YCR106W, -3.5000000000000013
YDL243C, -5.400000000000002
YDL241W, -3.600000000000002
YDL240W, -5.700000000000001
YDL238C, -8.799999999999997
YDL237W, 40.5
YDL236W, -6.199999999999999
YDL235C, 14.299999999999999
YDL234C, 0.5000000000000007
YDL233W, -9.7
YDL232W, 18.2
YDL230W, -9.999999999999998
YDL229W, 12.2
YDL227C, 0.9999999999999996
YDL226C, -20.799999999999997
YDL225W, -26.8
YDL224C, -8.300000000000002
YDL222C, 37.9
YDL220C, -16.5
YDL219W, 17.099999999999994
YDL218W, 11.3
YDL217C, -10.9
YDL216C, -17.7
YDL215C, -8.700000000000001
YDL213C, -32.8
YDL212W, 17.8
YDL211C, -2.100000000000002
YDL209C, -20.700000000000003
YDL208W, -45.1
YDL207W, -14.9
YDL206W, 19.400000000000002
YDL205C, -3.1
YDL204W, -37.99999999999999
YDL203C, -19.0
YDL202W, 2.599999999999999
YDL201W, -25.2
YDL200C, 14.100000000000005
YDL199C, -24.500000000000004
YDL198C, -9.3
YDL197C, -6.699999999999999
YDL195W, -1.0000000000000013
YDL193W, -31.4
YDL192W, 4.699999999999999
YDL191W, -15.099999999999996
YDL190C, -7.899999999999997
YDL189W, 0.3999999999999986
YDL188C, -23.100000000000005
YDL186W, -6.800000000000001
YDL185W, -14.099999999999996
YDL184C, -49.3
YDL183C, 13.1
YDL182W, -10.499999999999998
YDL181W, -0.10000000000000098
YDL180W, 5.5
YDL179W, -8.600000000000001
YDL178W, -3.199999999999999
YDL177C, -1.3000000000000003
YDL176W, -6.699999999999996
YDL175C, -14.299999999999995
YDL174C, -12.399999999999993
YDL170W, -7.499999999999998
YDL169C, -7.6
YDL168W, 16.5
YDL167C, -5.299999999999997
YDL166C, -7.999999999999998
YDL165W, 1.8999999999999995
YDL164C, 1.9999999999999978
YDL161W, -13.600000000000001
YDL160C-A, -5.200000000000001
YDL160C, -29.900000000000002
YDL159W, -19.4
YDL157C, -15.700000000000005
YDL156W, -34.2
YDL155W, -30.9
YDL153C, -24.9
YDL150W, -24.400000000000006
YDL149W, -30.400000000000006
YDL148C, -1.600000000000001
YDL147W, -23.400000000000002
YDL146W, -8.4
YDL145C, -8.9
YDL144C, 34.6
YDL143W, -21.900000000000002
YDL142C, 10.200000000000001
YDL141W, 2.2999999999999994
YDL139C, -21.8
YDL138W, -35.300000000000004
YDL137W, 0.5999999999999996
YDL136W, -15.099999999999996
YDL135C, -37.300000000000004
YDL134C, -8.9
YDL133C-A, -49.3
YDL133W, -24.100000000000005
YDL131W, -18.6
YDL130W-A, -1.600000000000001
YDL130W, 26.999999999999996
YDL129W, -15.199999999999998
YDL128W, -10.699999999999998
YDL127W, -6.9
YDL126C, -25.4
YDL125C, 3.399999999999998
YDL124W, -1.4000000000000008
YDL123W, 39.6
YDL122W, 9.299999999999999
YDL121C, 49.599999999999994
YDL120W, 3.5
YDL119C, -10.299999999999999
YDL117W, -7.599999999999996
YDL116W, -18.5
YDL115C, -15.199999999999998
YDL113C, -27.4
YDL112W, 8.1
YDL111C, 0.49999999999999845
YDL110C, 1.5000000000000004
YDL108W, -16.2
YDL107W, -10.899999999999999
YDL106C, -16.600000000000005
YDL105W, -20.8
YDL104C, -6.6
YDL103C, -10.200000000000001
YDL101C, -23.6
YDL100C, -5.699999999999999
YDL099W, -36.699999999999996
YDL098C, -35.599999999999994
YDL097C, -19.9
YDL095W, -32.199999999999996
YDL093W, -10.799999999999999
YDL092W, 11.0
YDL091C, -9.799999999999999
YDL090C, 0.0999999999999992
YDL089W, -14.799999999999999
YDL088C, -9.000000000000005
YDL087C, -6.299999999999999
YDL086W, 1.2999999999999994
YDL085C-A, -40.9
YDL085W, -4.200000000000001
YDL084W, -31.0
YDL083C, 3.499999999999999
YDL082W, -16.799999999999997
YDL081C, 10.299999999999999
YDL080C, -6.699999999999999
YDL079C, -4.5
YDL078C, 25.599999999999998
YDL076C, -28.400000000000006
YDL075W, -5.600000000000003
YDL074C, -15.899999999999997
YDL073W, -12.200000000000001
YDL072C, 38.6
YDL070W, -11.9
YDL069C, 2.9999999999999996
YDL067C, 19.8
YDL066W, 6.800000000000001
YDL065C, -32.300000000000004
YDL064W, -32.6
YDL063C, -32.400000000000006
YDL061C, -25.700000000000003
YDL059C, -9.600000000000001
YDL057W, -7.299999999999999
YDL056W, -4.5
YDL055C, 10.1
YDL054C, -4.500000000000002
YDL053C, -9.399999999999999
YDL052C, 33.2
YDL051W, -49.199999999999996
YDL049C, 41.4
YDL048C, 10.500000000000002
YDL047W, -8.9
YDL046W, 23.800000000000004
YDL045W-A, -13.4
YDL045C, 0.49999999999999956
YDL044C, -2.5000000000000004
YDL043C, -8.200000000000001
YDL042C, -13.6
YDL040C, -25.8
YDL036C, -8.9
YDL035C, 1.9999999999999996
YDL033C, -11.399999999999997
YDL031W, -38.199999999999996
YDL030W, -5.200000000000001
YDL029W, -4.800000000000001
YDL028C, -26.7
YDL027C, 3.6999999999999984
YDL025C, -3.4000000000000017
YDL024C, 36.2
YDL022W, -9.199999999999998
YDL021W, 2.7999999999999985
YDL020C, -2.400000000000001
YDL019C, -5.800000000000001
YDL018C, 28.4
YDL017W, -16.3
YDL015C, -10.099999999999998
YDL014W, -18.500000000000004
YDL013W, -42.400000000000006
YDL012C, -27.6
YDL010W, 11.700000000000001
YDL008W, 1.1
YDL007W, -38.79999999999998
YDL006W, -23.8
YDL005C, -4.3000000000000025
YDL004W, 0.6999999999999988
YDL003W, -9.1
YDL002C, -20.100000000000005
YDL001W, -24.800000000000004
YDR001C, -20.6
YDR002W, -29.500000000000004
YDR003W, -21.8
YDR003W-A, -29.900000000000002
YDR005C, -9.5
YDR006C, -24.800000000000004
YDR007W, 15.1
YDR009W, -6.700000000000003
YDR010C, -27.099999999999998
YDR011W, -17.700000000000003
YDR012W, -0.600000000000001
YDR013W, -11.200000000000003
YDR014W-A, -23.0
YDR016C, -14.400000000000004
YDR018C, -33.00000000000001
YDR019C, 0.30000000000000093
YDR020C, -5.1
YDR021W, -32.6
YDR022C, -10.300000000000002
YDR023W, -12.999999999999998
YDR025W, -11.9
YDR026C, -31.299999999999997
YDR027C, -21.200000000000003
YDR028C, -14.399999999999997
YDR030C, -8.499999999999998
YDR031W, 5.700000000000001
YDR032C, 17.6
YDR033W, -7.100000000000001
YDR034C, -17.1
YDR034W-B, -30.4
YDR035W, -27.899999999999995
YDR036C, -8.200000000000001
YDR037W, -7.700000000000001
YDR041W, -8.499999999999998
YDR042C, -1.8000000000000003
YDR043C, -1.6999999999999997
YDR044W, -12.399999999999997
YDR045C, 10.7
YDR046C, -6.700000000000001
YDR047W, -12.0
YDR049W, -16.700000000000003
YDR050C, -1.7000000000000006
YDR051C, -6.199999999999999
YDR052C, -5.100000000000003
YDR054C, -12.2
YDR055W, 28.400000000000002
YDR056C, 40.0
YDR057W, 25.400000000000002
YDR058C, -13.799999999999999
YDR059C, -16.500000000000004
YDR060W, -17.600000000000005
YDR061W, 8.5
YDR062W, -13.899999999999999
YDR063W, -22.2
YDR064W, -7.799999999999999
YDR065W, -6.700000000000001
YDR066C, 10.4
YDR067C, 0.8999999999999992
YDR068W, -9.799999999999999
YDR069C, -19.3
YDR070C, -16.2
YDR071C, 10.9
YDR072C, 11.9
YDR073W, -33.59999999999999
YDR074W, -19.4
YDR075W, -9.100000000000001
YDR076W, 10.200000000000001
YDR077W, 21.0
YDR078C, -5.799999999999999
YDR079W, -6.199999999999999
YDR079C-A, 5.800000000000001
YDR080W, -33.400000000000006
YDR081C, -10.000000000000002
YDR082W, -15.699999999999998
YDR083W, 2.5
YDR084C, -4.600000000000001
YDR085C, -13.3
YDR086C, -40.4
YDR087C, -24.7
YDR088C, -52.8
YDR089W, -13.5
YDR090C, 25.900000000000006
YDR091C, -17.300000000000008
YDR092W, -3.4999999999999996
YDR096W, 9.999999999999998
YDR097C, -16.7
YDR098C, -1.4000000000000004
YDR099W, -18.4
YDR100W, 18.5
YDR101C, 4.1999999999999975
YDR103W, -7.199999999999999
YDR104C, -3.800000000000001
YDR105C, 32.6
YDR106W, 10.000000000000002
YDR107C, 10.3
YDR108W, -7.000000000000002
YDR109C, -35.3
YDR110W, -22.8
YDR111C, -8.0
YDR113C, -23.200000000000003
YDR115W, -1.1000000000000005
YDR116C, 20.7
YDR117C, -25.799999999999997
YDR119W, -41.7
YDR119W-A, -1.500000000000004
YDR120C, -0.5000000000000018
YDR121W, -25.9
YDR123C, -5.1
YDR124W, -2.9000000000000026
YDR126W, 49.3
YDR127W, 12.6
YDR129C, -0.8000000000000003
YDR130C, -28.600000000000005
YDR131C, -8.6
YDR132C, -8.4
YDR135C, 4.3999999999999995
YDR137W, 1.3000000000000003
YDR138W, -8.1
YDR139C, 1.6000000000000019
YDR140W, -16.300000000000004
YDR142C, -2.8000000000000003
YDR143C, -38.49999999999999
YDR144C, 39.2
YDR145W, -26.700000000000003
YDR146C, -8.6
YDR147W, -4.5
YDR148C, 2.4
YDR151C, -7.299999999999999
YDR152W, -26.099999999999998
YDR153C, -8.400000000000002
YDR155C, 4.1
YDR156W, -16.5
YDR158W, 7.5
YDR161W, -11.399999999999997
YDR162C, -12.699999999999998
YDR163W, -14.700000000000001
YDR164C, 3.299999999999997
YDR165W, 9.499999999999998
YDR166C, -8.4
YDR167W, -34.1
YDR168W, -16.200000000000003
YDR169C, -16.8
YDR171W, 0.9999999999999993
YDR172W, -45.89999999999999
YDR173C, -18.1
YDR174W, -2.2000000000000006
YDR175C, -8.0
YDR176W, -39.7
YDR177W, -12.9
YDR178W, -2.2000000000000015
YDR179C, -24.100000000000005
YDR179W-A, -14.4
YDR180W, -14.9
YDR181C, -10.399999999999999
YDR182W, -26.3
YDR182W-A, -16.700000000000003
YDR183W, -29.3
YDR184C, -30.700000000000003
YDR185C, -20.299999999999997
YDR186C, -6.700000000000001
YDR188W, -7.6999999999999975
YDR189W, -3.900000000000001
YDR190C, -4.4
YDR191W, -15.700000000000001
YDR192C, -8.1
YDR194C, 14.500000000000002
YDR195W, 12.3
YDR196C, 13.4
YDR197W, 8.4
YDR198C, -1.2000000000000006
YDR200C, -25.2
YDR201W, 12.000000000000002
YDR202C, -16.900000000000002
YDR204W, -0.5999999999999983
YDR205W, 19.300000000000004
YDR207C, -21.400000000000002
YDR208W, 4.600000000000001
YDR210W, -40.0
YDR211W, -32.8
YDR212W, -6.400000000000002
YDR213W, -29.299999999999997
YDR214W, -9.499999999999998
YDR215C, -22.200000000000003
YDR219C, 4.6
YDR221W, 31.299999999999997
YDR222W, -11.4
YDR223W, -15.200000000000001
YDR224C, -24.099999999999994
YDR225W, -16.599999999999998
YDR226W, 2.7
YDR227W, -39.5
YDR228C, -4.1
YDR229W, -34.2
YDR231C, -48.9
YDR232W, 1.6
YDR233C, -32.0
YDR234W, -10.299999999999995
YDR235W, -2.2000000000000015
YDR236C, 37.599999999999994
YDR237W, -9.999999999999998
YDR238C, 1.6999999999999988
YDR239C, -19.5
YDR240C, -31.200000000000003
YDR242W, -22.3
YDR243C, 0.8999999999999988
YDR244W, -6.799999999999999
YDR245W, -15.000000000000005
YDR246W, 7.499999999999998
YDR247W, -0.10000000000000187
YDR248C, 1.6999999999999977
YDR249C, -20.5
YDR251W, 14.1
YDR252W, -8.099999999999998
YDR253C, -0.5999999999999983
YDR254W, -5.499999999999998
YDR255C, -10.299999999999999
YDR256C, -34.0
YDR257C, -13.4
YDR258C, -9.899999999999997
YDR259C, -15.1
YDR260C, -23.20000000000001
YDR261C, 27.1
YDR262W, 31.399999999999995
YDR263C, -1.200000000000001
YDR264C, -17.3
YDR265W, -18.9
YDR266C, -27.500000000000004
YDR267C, 4.199999999999999
YDR268W, -2.0000000000000004
YDR270W, 15.6
YDR272W, -5.699999999999999
YDR273W, -32.1
YDR274C, 6.0
YDR275W, 4.399999999999999
YDR276C, 30.400000000000006
YDR277C, -9.600000000000003
YDR279W, -3.500000000000002
YDR280W, 2.499999999999999
YDR281C, -20.799999999999997
YDR282C, 7.4
YDR284C, -5.4
YDR286C, 4.799999999999999
YDR287W, 5.6
YDR288W, -5.5
YDR289C, -19.400000000000002
YDR291W, -23.5
YDR292C, 1.5000000000000004
YDR293C, -28.900000000000002
YDR294C, -0.9999999999999996
YDR295C, -12.600000000000001
YDR296W, -18.5
YDR297W, 10.2
YDR298C, 0.6999999999999988
YDR299W, -8.9
YDR300C, -7.899999999999999
YDR301W, 5.199999999999999
YDR302W, -25.9
YDR303C, -24.9
YDR304C, 32.1
YDR305C, -15.099999999999996
YDR306C, -23.0
YDR307W, -17.0
YDR308C, -3.600000000000001
YDR309C, -12.599999999999996
YDR311W, 11.499999999999998
YDR312W, -43.4
YDR313C, -10.499999999999998
YDR315C, 0.5999999999999992
YDR316W, 4.5
YDR317W, 11.899999999999997
YDR318W, -8.9
