Gene name, Transcript overall hydropathy
YBR159W, -2.900000000000001
YBR160W, -6.6
YBR161W, 9.6
YBR162C, 12.299999999999999
YBR162W-A, -4.800000000000001
YBR163W, 1.7999999999999998
YBR164C, 0.999999999999999
YBR165W, -2.220446049250313e-16
YBR166C, -12.900000000000004
YBR167C, -15.899999999999993
YBR168W, -15.1
YBR169C, 1.3999999999999995
YBR170C, -5.300000000000001
YBR171W, -12.700000000000001
YBR172C, 0.49999999999999867
YBR173C, -4.100000000000001
YBR175W, 5.5
YBR176W, -2.2999999999999994
YBR177C, -2.6
YBR179C, -19.099999999999998
YBR181C, -0.5999999999999996
YBR182C-A, 9.3
YBR183W, -7.300000000000001
YBR185C, 14.999999999999998
YBR187W, 5.9
YBR188C, -5.899999999999999
YBR189W, -15.899999999999997
YBR191W, -18.6
YBR192W, -18.700000000000003
YBR193C, 2.220446049250313e-16
YBR194W, -22.0
YBR195C, -11.1
YBR196C, -5.4
YBR196C-A, 8.399999999999999
YBR197C, -0.7000000000000002
YBR198C, -25.3
YBR199W, -2.4
YBR200W, -11.700000000000001
YBR201W, 12.9
YBR201C-A, 6.6
YBR202W, 9.299999999999999
YBR203W, -5.699999999999999
YBR204C, -10.399999999999999
YBR207W, 3.9999999999999996
YBR209W, -7.200000000000001
YBR210W, 12.699999999999998
YBR212W, -4.999999999999998
YBR213W, 4.3999999999999995
YBR214W, -4.0
YBR215W, -2.5000000000000004
YBR216C, 6.100000000000001
YBR217W, -10.6
YBR218C, -3.7999999999999994
YBR220C, -11.9
YBR221C, 1.1999999999999988
YBR222C, 10.600000000000001
YBR223C, -16.8
YBR227C, -3.9
YBR228W, -14.299999999999999
YBR229C, 19.7
YBR230C, -9.099999999999998
YBR230W-A, -1.0000000000000004
YBR231C, -3.1999999999999997
YBR233W, -7.0
YBR233W-A, -13.6
YBR234C, -9.1
YBR235W, 0.6000000000000001
YBR236C, -8.6
YBR237W, -12.0
YBR238C, 4.299999999999999
YBR239C, -17.8
YBR241C, -8.299999999999999
YBR242W, -3.4999999999999996
YBR243C, 20.2
YBR244W, -3.400000000000001
YBR246W, -4.699999999999999
YBR247C, -11.799999999999999
YBR248C, 10.600000000000001
YBR249C, -0.3999999999999999
YBR251W, -6.0
YBR252W, 2.700000000000001
YBR253W, -8.700000000000001
YBR254C, 0.9000000000000004
YBR255W, -21.7
YBR255C-A, 0.5000000000000002
YBR256C, 12.1
YBR257W, -8.6
YBR258C, -17.0
YBR259W, -3.9
YBR260C, -10.6
YBR261C, -5.4
YBR262C, 3.5
YBR263W, 5.6
YBR264C, 15.699999999999998
YBR265W, 5.599999999999999
YBR267W, -0.49999999999999956
YBR268W, 8.1
YBR269C, 2.9
YBR270C, -12.1
YBR271W, -3.4
YBR272C, -18.1
YBR273C, 2.4999999999999996
YBR274W, 1.3999999999999988
YBR276C, 10.0
YBR278W, -1.2999999999999994
YBR279W, -5.800000000000001
YBR280C, -19.500000000000004
YBR281C, -2.8000000000000003
YBR282W, -6.5
YBR283C, 8.600000000000001
YBR285W, 3.2
YBR286W, 8.7
YBR287W, 10.9
YBR288C, 0.8000000000000009
YBR289W, -14.899999999999997
YBR290W, -5.5
YBR291C, -10.0
YBR296C, 7.899999999999999
YBR297W, 6.0
YBR298C, -3.8000000000000003
YBR299W, -12.700000000000001
YCL064C, 6.4
YCL063W, -1.600000000000001
YCL059C, -16.5
YCL058W-A, -6.699999999999999
YCL057C-A, -15.1
YCL057W, 7.6
YCL056C, -4.700000000000001
YCL055W, -14.6
YCL054W, -22.999999999999996
YCL052C, 3.399999999999999
YCL051W, -9.3
YCL050C, 16.1
YCL049C, 6.199999999999999
YCL047C, -17.2
YCL045C, 11.0
YCL044C, 1.3000000000000014
YCL043C, 9.5
YCL040W, -8.799999999999999
YCL039W, 2.799999999999999
YCL038C, -8.9
YCL037C, 1.6999999999999997
YCL036W, -11.000000000000002
YCL035C, -4.700000000000001
YCL034W, -3.100000000000002
YCL033C, -1.2000000000000002
YCL032W, -14.0
YCL031C, -1.0
YCL030C, 16.299999999999997
YCL029C, -9.9
YCL028W, -7.4
YCL027W, 7.300000000000001
YCL026C-B, 9.9
YCL026C-A, 0.19999999999999973
YCL025C, -6.300000000000001
YCL021W-A, -0.9999999999999987
YCL018W, 8.600000000000001
YCL017C, -0.10000000000000009
YCL016C, -2.7000000000000006
YCL012C, 13.799999999999997
YCL011C, -13.000000000000002
YCL010C, 3.2999999999999994
YCL009C, -4.400000000000002
YCL008C, -2.099999999999999
YCL005W-A, 16.099999999999998
YCL005W, 14.9
YCL004W, -2.900000000000001
YCL002C, 23.7
YCL001W, -14.200000000000001
YCR002C, -0.8999999999999999
YCR003W, 6.499999999999998
YCR004C, 14.000000000000002
YCR005C, -9.499999999999998
YCR006C, 10.4
YCR007C, -20.900000000000002
YCR008W, -3.2000000000000006
YCR009C, -5.9
YCR010C, -19.400000000000002
YCR011C, -12.400000000000002
YCR012W, -0.3999999999999999
YCR015C, 2.3
YCR016W, -14.000000000000002
YCR017C, 18.799999999999997
YCR019W, -19.800000000000004
YCR020C, -4.300000000000001
YCR020C-A, 9.2
YCR020W-B, -8.8
YCR021C, -5.0
YCR022C, -7.299999999999999
YCR023C, -13.199999999999998
YCR024C, 7.299999999999999
YCR024C-B, 20.7
YCR024C-A, 22.1
YCR025C, 1.5999999999999992
YCR026C, -8.499999999999998
YCR027C, -6.6
YCR028C, -12.0
YCR028C-A, -0.5000000000000004
YCR030C, -18.7
YCR031C, -8.000000000000002
YCR034W, 2.1
YCR035C, -1.4000000000000008
YCR036W, 11.8
YCR037C, -4.100000000000001
YCR043C, 13.9
YCR044C, 26.7
YCR046C, -1.7000000000000002
YCR047C, -13.1
YCR048W, -13.299999999999999
YCR051W, 3.7999999999999994
YCR052W, 2.1999999999999997
YCR053W, -8.799999999999999
YCR054C, -5.9
YCR057C, -1.3000000000000003
YCR059C, -17.8
YCR060W, -21.8
YCR061W, 21.9
YCR063W, -19.6
YCR065W, 2.1000000000000005
YCR066W, -4.9
YCR067C, -6.300000000000001
YCR068W, -14.699999999999998
YCR069W, 16.5
YCR071C, 11.200000000000001
YCR072C, -4.699999999999999
YCR073W-A, 10.4
YCR075C, 18.699999999999996
YCR075W-A, -14.799999999999999
YCR076C, 2.5
YCR077C, -1.5999999999999992
YCR079W, -3.100000000000001
YCR082W, -1.6
YCR083W, 7.0
YCR084C, -9.499999999999998
YCR086W, -1.2000000000000002
YCR087C-A, 3.4
YCR088W, -2.5000000000000004
YCR090C, 19.7
YCR091W, -21.8
YCR092C, 2.3
YCR094W, -0.6000000000000028
YCR095C, 13.699999999999998
YCR095W-A, 16.999999999999996
YCR097W, 2.3000000000000003
YCR098C, -12.299999999999999
YCR099C, 6.299999999999999
YCR102C, 3.2
YCR106W, -4.5
YDL243C, -10.700000000000001
YDL241W, 3.2000000000000006
YDL240W, -2.7999999999999994
YDL238C, -1.2000000000000006
YDL237W, 18.699999999999996
YDL236W, 3.299999999999999
YDL235C, 3.5999999999999988
YDL234C, 6.399999999999999
YDL233W, -18.3
YDL232W, 0.19999999999999973
YDL230W, -4.5
YDL229W, 8.799999999999999
YDL227C, 8.500000000000002
YDL226C, -16.8
YDL225W, 2.3
YDL224C, -5.000000000000002
YDL222C, 16.099999999999998
YDL220C, -11.299999999999999
YDL219W, 4.800000000000001
YDL218W, 10.5
YDL217C, 7.4
YDL216C, -3.400000000000001
YDL215C, -5.200000000000003
YDL213C, -18.400000000000002
YDL212W, 6.9
YDL211C, 7.6
YDL209C, -11.1
YDL208W, -28.199999999999996
YDL207W, 2.9
YDL206W, 3.6999999999999997
YDL205C, -4.500000000000002
YDL204W, -20.799999999999997
YDL203C, -11.200000000000001
YDL202W, 7.5
YDL201W, -11.700000000000001
YDL200C, 2.599999999999998
YDL199C, -12.600000000000001
YDL198C, -15.800000000000002
YDL197C, -1.1999999999999997
YDL195W, 2.8999999999999995
YDL193W, -10.899999999999997
YDL192W, 7.499999999999998
YDL191W, -0.8000000000000012
YDL190C, 9.1
YDL189W, -3.0000000000000013
YDL188C, -9.0
YDL186W, -3.1999999999999997
YDL185W, -7.5
YDL184C, -27.599999999999998
YDL183C, 8.2
YDL182W, -3.5000000000000013
YDL181W, 4.699999999999999
YDL180W, 2.9999999999999996
YDL179W, 6.0
YDL178W, 3.7999999999999994
YDL177C, 2.2
YDL176W, 7.1
YDL175C, -1.8000000000000007
YDL174C, 1.3000000000000003
YDL170W, -6.699999999999999
YDL169C, -6.000000000000002
YDL168W, 2.8999999999999995
YDL167C, 12.4
YDL166C, -6.6
YDL165W, 5.0
YDL164C, 8.700000000000001
YDL161W, -10.200000000000001
YDL160C-A, 12.0
YDL160C, -10.200000000000001
YDL159W, -20.099999999999998
YDL157C, 7.999999999999998
YDL156W, -16.6
YDL155W, -11.299999999999999
YDL153C, -16.800000000000004
YDL150W, -13.700000000000001
YDL149W, -20.0
YDL148C, -2.9
YDL147W, -11.700000000000001
YDL146W, 4.0
YDL145C, -7.1
YDL144C, 14.200000000000001
YDL143W, 1.1999999999999993
YDL142C, 11.5
YDL141W, 2.7000000000000006
YDL139C, -23.2
YDL138W, -19.1
YDL137W, 3.3999999999999995
YDL136W, -0.8000000000000012
YDL135C, -6.999999999999998
YDL134C, -7.999999999999998
YDL133C-A, -27.599999999999998
YDL133W, -14.4
YDL131W, -10.9
YDL130W-A, -9.299999999999999
YDL130W, 14.199999999999998
YDL129W, -12.799999999999999
YDL128W, 10.100000000000001
YDL127W, -2.4
YDL126C, -8.3
YDL125C, 6.300000000000001
YDL124W, -1.100000000000001
YDL123W, 20.0
YDL122W, 1.4999999999999996
YDL121C, 17.900000000000002
YDL120W, 5.500000000000001
YDL119C, -19.0
YDL117W, -1.5000000000000004
YDL116W, -14.399999999999997
YDL115C, -1.3000000000000003
YDL113C, -10.1
YDL112W, 16.499999999999996
YDL111C, 4.4
YDL110C, 3.0000000000000004
YDL108W, -16.2
YDL107W, 1.6999999999999997
YDL106C, -9.900000000000002
YDL105W, -9.9
YDL104C, 6.799999999999999
YDL103C, -1.0000000000000013
YDL101C, -12.9
YDL100C, -3.100000000000001
YDL099W, -21.400000000000002
YDL098C, -18.6
YDL097C, -3.2000000000000015
YDL095W, -19.500000000000004
YDL093W, -9.399999999999999
YDL092W, 4.399999999999999
YDL091C, -7.299999999999999
YDL090C, -10.299999999999999
YDL089W, -4.5
YDL088C, -7.8000000000000025
YDL087C, -4.199999999999999
YDL086W, 2.1
YDL085C-A, -15.1
YDL085W, 4.199999999999999
YDL084W, -12.4
YDL083C, 7.1
YDL082W, 6.6
YDL081C, 3.1999999999999993
YDL080C, -8.9
YDL079C, -2.220446049250313e-16
YDL078C, 16.7
YDL076C, -13.800000000000002
YDL075W, -0.6000000000000001
YDL074C, -8.199999999999998
YDL073W, -5.0
YDL072C, 18.7
YDL070W, -15.799999999999999
YDL069C, 8.2
YDL067C, 9.2
YDL066W, 2.0999999999999996
YDL065C, -24.6
YDL064W, -0.7999999999999998
YDL063C, -20.400000000000002
YDL061C, -6.0
YDL059C, 0.6000000000000003
YDL057W, -7.4
YDL056W, -8.299999999999999
YDL055C, 11.4
YDL054C, -1.3999999999999995
YDL053C, -2.9
YDL052C, 12.700000000000001
YDL051W, -28.900000000000002
YDL049C, 33.2
YDL048C, 15.000000000000002
YDL047W, -8.800000000000002
YDL046W, 11.1
YDL045W-A, -5.800000000000001
YDL045C, 0.6999999999999997
YDL044C, 2.9999999999999996
YDL043C, -7.799999999999999
YDL042C, 2.8
YDL040C, -24.3
YDL036C, -15.200000000000001
YDL035C, -1.8000000000000012
YDL033C, 5.399999999999999
YDL031W, -12.499999999999998
YDL030W, -0.4000000000000008
YDL029W, -6.0
YDL028C, -8.4
YDL027C, 7.5
YDL025C, -5.4
YDL024C, 24.7
YDL022W, 1.8999999999999992
YDL021W, 1.0000000000000002
YDL020C, -3.6
YDL019C, -8.1
YDL018C, 16.799999999999997
YDL017W, -9.6
YDL015C, -5.699999999999999
YDL014W, -9.500000000000002
YDL013W, -20.1
YDL012C, -9.6
YDL010W, -9.6
YDL008W, 0.20000000000000062
YDL007W, -11.100000000000003
YDL006W, -11.200000000000001
YDL005C, 7.700000000000001
YDL004W, 5.299999999999999
YDL003W, -3.9
YDL002C, -18.200000000000003
YDL001W, -21.800000000000004
YDR001C, -4.5
YDR002W, -11.200000000000001
YDR003W, 10.800000000000002
YDR003W-A, -6.000000000000002
YDR005C, -4.899999999999999
YDR006C, -18.6
YDR007W, 6.0
YDR009W, 0.899999999999999
YDR010C, -10.299999999999999
YDR011W, -11.9
YDR012W, -1.0000000000000004
YDR013W, 4.5
YDR014W-A, -22.0
YDR016C, -14.6
YDR018C, -25.4
YDR019C, 5.4
YDR020C, -14.9
YDR021W, -18.200000000000003
YDR022C, -2.599999999999999
YDR023W, -3.9000000000000017
YDR025W, -8.1
YDR026C, -7.600000000000001
YDR027C, -12.399999999999997
YDR028C, 1.899999999999999
YDR030C, -1.5
YDR031W, 8.6
YDR032C, 17.1
YDR033W, -1.5000000000000013
YDR034C, -6.4
YDR034W-B, -18.400000000000002
YDR035W, -11.499999999999998
YDR036C, 1.4999999999999996
YDR037W, -7.199999999999999
YDR041W, 4.6
YDR042C, -6.000000000000002
YDR043C, -8.300000000000002
YDR044W, -13.899999999999999
YDR045C, 5.199999999999999
YDR046C, 0.40000000000000013
YDR047W, -7.699999999999999
YDR049W, -11.9
YDR050C, 6.800000000000001
YDR051C, -8.7
YDR052C, 4.699999999999999
YDR054C, -5.6
YDR055W, 8.599999999999998
YDR056C, 24.8
YDR057W, 10.600000000000001
YDR058C, -12.6
YDR059C, -6.199999999999999
YDR060W, -10.8
YDR061W, 3.499999999999999
YDR062W, -6.799999999999999
YDR063W, -4.600000000000001
YDR064W, -3.5000000000000004
YDR065W, -5.900000000000002
YDR066C, 5.199999999999999
YDR067C, 8.5
YDR068W, 0.6999999999999997
YDR069C, -4.6
YDR070C, -4.900000000000002
YDR071C, 2.5999999999999996
YDR072C, 20.9
YDR073W, -6.699999999999999
YDR074W, -15.199999999999998
YDR075W, 10.5
YDR076W, 15.200000000000001
YDR077W, 12.7
YDR078C, -3.3000000000000003
YDR079W, -2.400000000000001
YDR079C-A, -1.5000000000000004
YDR080W, -16.8
YDR081C, 0.0999999999999992
YDR082W, -14.299999999999999
YDR083W, 9.9
YDR084C, -9.5
YDR085C, -9.799999999999999
YDR086C, -18.500000000000004
YDR087C, -4.0
YDR088C, -32.4
YDR089W, -10.599999999999998
YDR090C, 8.5
YDR091C, -0.10000000000000098
YDR092W, -1.7000000000000006
YDR096W, 2.900000000000001
YDR097C, -8.399999999999997
YDR098C, -7.5
YDR099W, -8.700000000000001
YDR100W, 8.899999999999999
YDR101C, -1.399999999999999
YDR103W, -1.7999999999999998
YDR104C, 0.7000000000000006
YDR105C, 18.7
YDR106W, 16.4
YDR107C, 9.700000000000003
YDR108W, 0.9999999999999996
YDR109C, -27.8
YDR110W, -6.299999999999999
YDR111C, -11.799999999999997
YDR113C, -20.900000000000002
YDR115W, 1.8999999999999995
YDR116C, 21.099999999999998
YDR117C, -5.200000000000001
YDR119W, -26.299999999999997
YDR119W-A, 6.9
YDR120C, -2.600000000000002
YDR121W, -20.100000000000005
YDR123C, -4.200000000000001
YDR124W, -7.0
YDR126W, 23.400000000000002
YDR127W, 14.799999999999999
YDR129C, -3.699999999999999
YDR130C, -21.1
YDR131C, -1.9
YDR132C, 2.8
YDR135C, 6.5
YDR137W, 2.9000000000000017
YDR138W, -9.6
YDR139C, 5.1
YDR140W, -1.4999999999999996
YDR142C, -3.7000000000000006
YDR143C, -22.5
YDR144C, 16.0
YDR145W, -12.3
YDR146C, -8.0
YDR147W, -7.699999999999999
YDR148C, 1.6999999999999997
YDR151C, -3.7999999999999994
YDR152W, -24.400000000000002
YDR153C, -5.9
YDR155C, -1.1999999999999997
YDR156W, -18.400000000000002
YDR158W, 8.999999999999998
YDR161W, -2.7000000000000006
YDR162C, -11.599999999999998
YDR163W, -10.999999999999998
YDR164C, -6.6
YDR165W, 9.4
YDR166C, -9.4
YDR167W, -12.999999999999998
YDR168W, -5.100000000000001
YDR169C, -16.6
YDR171W, 2.1999999999999997
YDR172W, -24.6
YDR173C, -6.4
YDR174W, -6.000000000000002
YDR175C, 6.400000000000002
YDR176W, -18.900000000000002
YDR177W, -6.5
YDR178W, 2.6999999999999993
YDR179C, -0.5999999999999992
YDR179W-A, -2.7000000000000015
YDR180W, -14.1
YDR181C, 0.2999999999999998
YDR182W, -5.200000000000001
YDR182W-A, -13.9
YDR183W, -20.0
YDR184C, -22.900000000000002
YDR185C, -13.7
YDR186C, 4.5
YDR188W, -1.6999999999999997
YDR189W, -5.5
YDR190C, -0.2000000000000015
YDR191W, 2.0000000000000018
YDR192C, 1.0999999999999992
YDR194C, 7.5
YDR195W, 9.4
YDR196C, 22.299999999999997
YDR197W, 3.8000000000000007
YDR198C, 4.999999999999998
YDR200C, -17.7
YDR201W, 5.299999999999999
YDR202C, -1.899999999999999
YDR204W, 7.6
YDR205W, 3.2999999999999994
YDR207C, -16.599999999999998
YDR208W, 0.5000000000000002
YDR210W, -19.800000000000004
YDR211W, -17.4
YDR212W, -12.4
YDR213W, -12.1
YDR214W, -10.300000000000002
YDR215C, -27.3
YDR219C, 9.7
YDR221W, 27.199999999999996
YDR222W, -4.199999999999999
YDR223W, 12.3
YDR224C, -11.1
YDR225W, -7.700000000000001
YDR226W, 5.1
YDR227W, -25.200000000000003
YDR228C, -7.0
YDR229W, -18.000000000000004
YDR231C, -18.900000000000002
YDR232W, -3.4
YDR233C, -8.799999999999999
YDR234W, -1.4000000000000008
YDR235W, -7.6
YDR236C, 16.599999999999998
YDR237W, -5.299999999999999
YDR238C, -2.6999999999999997
YDR239C, -12.4
YDR240C, -17.0
YDR242W, -7.299999999999999
YDR243C, 6.800000000000001
YDR244W, -0.09999999999999964
YDR245W, -3.9999999999999996
YDR246W, 13.600000000000001
YDR247W, -2.699999999999998
YDR248C, -13.6
YDR249C, -4.440892098500626e-16
YDR251W, 15.800000000000002
YDR252W, -4.4
YDR253C, -8.6
YDR254W, -14.6
YDR255C, -3.9999999999999996
YDR256C, -13.100000000000001
YDR257C, -16.000000000000004
YDR258C, -3.9000000000000017
YDR259C, -7.700000000000001
YDR260C, -9.900000000000004
YDR261C, 11.599999999999998
YDR262W, 23.099999999999998
YDR263C, 6.399999999999999
YDR264C, -4.200000000000001
YDR265W, -21.7
YDR266C, -8.0
YDR267C, 7.4
YDR268W, 4.399999999999999
YDR270W, 10.700000000000001
YDR272W, -8.499999999999998
YDR273W, -29.5
YDR274C, 3.1000000000000005
YDR275W, 8.5
YDR276C, 13.799999999999999
YDR277C, -0.30000000000000115
YDR279W, -6.700000000000001
YDR280W, -1.4999999999999996
YDR281C, -6.9
YDR282C, 6.799999999999999
YDR284C, 1.1999999999999997
YDR286C, 3.599999999999999
YDR287W, 6.4
YDR288W, -9.3
YDR289C, -8.0
YDR291W, -14.4
YDR292C, 4.5
YDR293C, -21.400000000000002
YDR294C, 3.9
YDR295C, -15.299999999999999
YDR296W, -7.799999999999999
YDR297W, 1.9
YDR298C, 2.2999999999999994
YDR299W, -7.5
YDR300C, -18.2
YDR301W, -0.10000000000000009
YDR302W, -15.800000000000002
YDR303C, -17.900000000000002
YDR304C, 13.5
YDR305C, -9.299999999999999
YDR306C, -17.8
YDR307W, -13.7
YDR308C, 0.09999999999999942
YDR309C, -2.899999999999999
YDR311W, 0.1999999999999995
YDR312W, -28.900000000000002
YDR313C, 3.5000000000000004
YDR315C, 4.200000000000001
YDR316W, 11.2
YDR317W, -3.6999999999999997
YDR318W, -8.1
YDR319C, -12.700000000000001
YDR320C, 3.4999999999999982
