Gene name, Transcript overall size
YBR271W, 2116.2000000000003
YBR272C, 2106.8999999999996
YBR273C, 2072.9
YBR274W, 2012.1000000000001
YBR276C, 1974.7000000000003
YBR278W, 2047.9
YBR279W, 2219.7
YBR280C, 1915.7000000000003
YBR281C, 2052.6
YBR282W, 1926.2
YBR283C, 2153.9
YBR285W, 2206.1
YBR286W, 2118.7000000000003
YBR287W, 2213.5000000000005
YBR288C, 2290.4
YBR289W, 1793.2
YBR290W, 2098.4
YBR291C, 1855.6
YBR296C, 2239.9
YBR297W, 2218.4
YBR298C, 2093.0
YBR299W, 2210.1
YCL064C, 2294.1
YCL063W, 2110.8999999999996
YCL059C, 2018.3000000000002
YCL058W-A, 1940.7
YCL057C-A, 1857.8999999999999
YCL057W, 2242.3
YCL056C, 1976.9999999999998
YCL055W, 2071.9
YCL054W, 2045.0999999999997
YCL052C, 2129.2000000000003
YCL051W, 1976.8
YCL050C, 1971.0
YCL049C, 2078.6
YCL047C, 2346.6000000000004
YCL045C, 2280.2999999999997
YCL044C, 1705.4
YCL043C, 1982.6
YCL040W, 2064.2999999999997
YCL039W, 2014.8999999999999
YCL038C, 1888.1999999999998
YCL037C, 1637.0
YCL036W, 1926.8999999999999
YCL035C, 2120.4
YCL034W, 1940.8000000000002
YCL033C, 2321.8
YCL032W, 1755.6
YCL031C, 1985.8000000000002
YCL030C, 2156.1000000000004
YCL029C, 2241.9
YCL028W, 1978.6999999999996
YCL027W, 1984.3000000000002
YCL026C-B, 2048.3999999999996
YCL026C-A, 1961.6
YCL025C, 2082.0
YCL021W-A, 2026.8
YCL018W, 1980.8999999999999
YCL017C, 2026.1
YCL016C, 1981.3000000000002
YCL012C, 2480.6
YCL011C, 2006.5000000000005
YCL010C, 2052.8999999999996
YCL009C, 2086.9
YCL008C, 1812.7999999999997
YCL005W-A, 2046.2
YCL005W, 2149.4
YCL004W, 2301.5000000000005
YCL002C, 2074.6000000000004
YCL001W, 1673.1999999999998
YCR002C, 1889.1000000000001
YCR003W, 2195.5
YCR004C, 2148.6
YCR005C, 2007.9
YCR006C, 2214.9
YCR007C, 1926.6000000000001
YCR008W, 1815.6999999999998
YCR009C, 2050.0
YCR010C, 1839.5
YCR011C, 2260.8
YCR012W, 2028.9
YCR015C, 2159.5
YCR016W, 2159.2999999999997
YCR017C, 2143.2
YCR019W, 2018.4
YCR020C, 2078.1
YCR020C-A, 2123.1
YCR020W-B, 1874.7999999999997
YCR021C, 2000.8
YCR022C, 1938.5
YCR023C, 2184.7999999999997
YCR024C, 2191.9
YCR024C-B, 2255.2000000000003
YCR024C-A, 2015.3999999999999
YCR025C, 1971.3000000000002
YCR026C, 2042.2
YCR027C, 1905.9
YCR028C, 2149.4
YCR028C-A, 2237.2
YCR030C, 2067.2
YCR031C, 1899.8
YCR034W, 2084.5
YCR035C, 2036.6999999999998
YCR036W, 1941.0
YCR037C, 2308.8000000000006
YCR043C, 1986.0
YCR044C, 2219.4
YCR046C, 2169.4
YCR047C, 2098.2000000000003
YCR048W, 2203.4999999999995
YCR051W, 1843.5
YCR052W, 1948.0
YCR053W, 1863.6
YCR054C, 2133.5
YCR057C, 2126.3
YCR059C, 2048.7999999999997
YCR060W, 2107.0
YCR061W, 2020.0000000000005
YCR063W, 1990.0
YCR065W, 1995.9000000000003
YCR066W, 1885.8
YCR067C, 1889.1999999999996
YCR068W, 2104.4
YCR069W, 2346.3
YCR071C, 1914.7
YCR072C, 2085.1000000000004
YCR073W-A, 2138.1
YCR075C, 2019.7
YCR075W-A, 1997.5
YCR076C, 2174.6
YCR077C, 1807.4000000000003
YCR079W, 1978.3
YCR082W, 1987.0
YCR083W, 2315.0
YCR084C, 1928.1999999999998
YCR086W, 2137.7
YCR087C-A, 1981.0
YCR088W, 2093.6
YCR090C, 2127.1000000000004
YCR091W, 2104.2
YCR092C, 2058.8999999999996
YCR094W, 2084.6000000000004
YCR095C, 1906.6000000000001
YCR095W-A, 2308.1
YCR097W, 1990.3
YCR098C, 2017.4999999999998
YCR099C, 2294.7000000000003
YCR102C, 2020.6000000000001
YCR106W, 2164.3999999999996
YDL243C, 1989.8
YDL241W, 1992.3
YDL240W, 1855.6999999999998
YDL238C, 2187.6
YDL237W, 2070.2
YDL236W, 2007.1999999999998
YDL235C, 2113.7
YDL234C, 2241.0000000000005
YDL233W, 1915.7
YDL232W, 1969.8
YDL230W, 2125.0999999999995
YDL229W, 1803.8
YDL227C, 1967.5
YDL226C, 2203.9999999999995
YDL225W, 2039.8999999999999
YDL224C, 2066.6
YDL222C, 2492.1
YDL220C, 2027.9000000000003
YDL219W, 2087.7
YDL218W, 2219.5
YDL217C, 1972.3999999999996
YDL216C, 2170.7
YDL215C, 2000.1
YDL213C, 2136.2
YDL212W, 1984.0000000000002
YDL211C, 2010.2
YDL209C, 2125.8999999999996
YDL208W, 2037.5999999999997
YDL207W, 2065.9
YDL206W, 2393.6
YDL205C, 1963.3000000000002
YDL204W, 1907.1999999999998
YDL203C, 2041.2
YDL202W, 2167.2000000000003
YDL201W, 2009.4
YDL200C, 2312.2000000000003
YDL199C, 2030.2
YDL198C, 2048.2
YDL197C, 1983.4
YDL195W, 2144.6
YDL193W, 2064.6
YDL192W, 2016.3
YDL191W, 2061.5999999999995
YDL190C, 1972.7
YDL189W, 1956.8
YDL188C, 1902.7000000000003
YDL186W, 1719.7999999999997
YDL185W, 2063.7999999999997
YDL184C, 2476.9
YDL183C, 2033.3000000000004
YDL182W, 1787.6
YDL181W, 2105.4
YDL180W, 2192.2
YDL179W, 2154.1
YDL178W, 2090.7000000000003
YDL177C, 2114.5999999999995
YDL176W, 1870.5
YDL175C, 1915.8999999999999
YDL174C, 2283.5
YDL170W, 2252.7
YDL169C, 2052.2
YDL168W, 1814.2999999999997
YDL167C, 2177.6000000000004
YDL166C, 1982.9000000000003
YDL165W, 2231.8999999999996
YDL164C, 2013.9000000000003
YDL161W, 2063.3
YDL160C-A, 2134.9
YDL160C, 1786.4999999999998
YDL159W, 2288.2
YDL157C, 2025.7000000000003
YDL156W, 2265.4
YDL155W, 1892.3
YDL153C, 1909.8
YDL150W, 1846.0999999999997
YDL149W, 2040.1000000000001
YDL148C, 1930.1999999999998
YDL147W, 1978.8000000000002
YDL146W, 2034.9
YDL145C, 2167.4
YDL144C, 1841.1000000000004
YDL143W, 1949.2
YDL142C, 2131.2000000000003
YDL141W, 1758.3000000000002
YDL139C, 2208.3999999999996
YDL138W, 1980.6999999999996
YDL137W, 2019.9999999999998
YDL136W, 2061.5999999999995
YDL135C, 2045.7
YDL134C, 1932.5999999999997
YDL133C-A, 2476.9
YDL133W, 1711.8999999999999
YDL131W, 1895.3000000000002
YDL130W-A, 2091.8
YDL130W, 1964.5
YDL129W, 2098.2000000000003
YDL128W, 1854.6
YDL127W, 2163.2
YDL126C, 1867.6000000000001
YDL125C, 2077.8
YDL124W, 2116.2000000000003
YDL123W, 2018.5
YDL122W, 2230.2000000000003
YDL121C, 2309.7000000000003
YDL120W, 2043.0
YDL119C, 1999.2999999999997
YDL117W, 2081.2999999999997
YDL116W, 2215.6
YDL115C, 1981.6999999999998
YDL113C, 1918.1999999999998
YDL112W, 2045.4
YDL111C, 2052.9
YDL110C, 1949.4
YDL108W, 2179.2999999999997
YDL107W, 2080.7
YDL106C, 2213.7000000000003
YDL105W, 2000.7
YDL104C, 2105.7
YDL103C, 2005.5999999999997
YDL101C, 1884.6999999999998
YDL100C, 2009.4
YDL099W, 2135.0
YDL098C, 2150.2
YDL097C, 2034.6
YDL095W, 2106.1
YDL093W, 2133.5
YDL092W, 1781.6
YDL091C, 2052.6000000000004
YDL090C, 2158.5
YDL089W, 1854.8999999999999
YDL088C, 1784.7000000000005
YDL087C, 1956.8
YDL086W, 2063.7
YDL085C-A, 2049.2999999999997
YDL085W, 2081.4
YDL084W, 1971.1000000000001
YDL083C, 1926.9
YDL082W, 2201.9
YDL081C, 1899.2
YDL080C, 2087.2999999999997
YDL079C, 2167.6
YDL078C, 1735.3
YDL076C, 1984.5
YDL075W, 2056.3999999999996
YDL074C, 2056.6999999999994
YDL073W, 2004.6999999999998
YDL072C, 2258.9
YDL070W, 1958.3
YDL069C, 2096.1
YDL067C, 2094.7999999999997
YDL066W, 2096.7000000000003
YDL065C, 2054.3999999999996
YDL064W, 2197.9
YDL063C, 1954.1
YDL061C, 2166.6
YDL059C, 1875.7999999999997
YDL057W, 2045.1
YDL056W, 1954.9
YDL055C, 2035.2
YDL054C, 2217.1
YDL053C, 1700.1
YDL052C, 2271.7000000000003
YDL051W, 2032.3
YDL049C, 2299.7000000000003
YDL048C, 1862.8000000000002
YDL047W, 2140.5
YDL046W, 2273.9
YDL045W-A, 2057.9
YDL045C, 2046.8999999999999
YDL044C, 2196.4
YDL043C, 1702.5
YDL042C, 2066.4
YDL040C, 2047.5000000000002
YDL036C, 2201.2999999999997
YDL035C, 1938.4
YDL033C, 2072.9
YDL031W, 2061.5999999999995
YDL030W, 2212.2000000000003
YDL029W, 1921.2
YDL028C, 2067.7
YDL027C, 2086.5
YDL025C, 1886.4
YDL024C, 2144.8
YDL022W, 1834.7999999999997
YDL021W, 1997.4999999999998
YDL020C, 2036.1
YDL019C, 1999.9
YDL018C, 2296.5000000000005
YDL017W, 2021.4999999999998
YDL015C, 2041.1000000000001
YDL014W, 1642.2000000000003
YDL013W, 1783.4999999999998
YDL012C, 1824.7999999999997
YDL010W, 2068.7
YDL008W, 2176.7999999999997
YDL007W, 1902.8999999999999
YDL006W, 2065.3
YDL005C, 1832.5
YDL004W, 1963.9000000000003
YDL003W, 2119.6
YDL002C, 2242.6
YDL001W, 1982.7999999999997
YDR001C, 1777.3999999999999
YDR002W, 2045.3999999999999
YDR003W, 2392.0
YDR003W-A, 1971.2
YDR005C, 2207.9
YDR006C, 1758.9
YDR007W, 1864.9
YDR009W, 1998.3999999999999
YDR010C, 2117.2999999999997
YDR011W, 1835.1999999999998
YDR012W, 1890.0000000000002
YDR013W, 2079.5999999999995
YDR014W-A, 2100.0
YDR016C, 1917.6
YDR018C, 2347.5
YDR019C, 2270.2000000000003
YDR020C, 2192.5
YDR021W, 2236.5000000000005
YDR022C, 2192.2
YDR023W, 1987.0
YDR025W, 2064.7
YDR026C, 1922.5
YDR027C, 1914.1000000000004
YDR028C, 1998.6999999999998
YDR030C, 2095.7000000000003
YDR031W, 2037.4
YDR032C, 2201.0
YDR033W, 1949.1000000000001
YDR034C, 1989.2000000000003
YDR034W-B, 2155.7000000000003
YDR035W, 2146.7999999999997
YDR036C, 2116.3
YDR037W, 1766.2
YDR041W, 2207.5
YDR042C, 2192.7999999999997
YDR043C, 2152.2999999999997
YDR044W, 2039.1000000000001
YDR045C, 2034.5000000000002
YDR046C, 1892.6000000000001
YDR047W, 1996.8999999999999
YDR049W, 1956.5999999999997
YDR050C, 1994.5000000000002
YDR051C, 1811.7
YDR052C, 2134.4
YDR054C, 1971.8999999999999
YDR055W, 2047.5000000000002
YDR056C, 2270.4000000000005
YDR057W, 2034.8
YDR058C, 1993.3999999999996
YDR059C, 1927.8
YDR060W, 1867.9999999999998
YDR061W, 2136.1
YDR062W, 1945.4999999999998
YDR063W, 2115.1
YDR064W, 1701.2000000000003
YDR065W, 2040.8
YDR066C, 2190.9
YDR067C, 2030.6000000000001
YDR068W, 2159.7000000000003
YDR069C, 2135.9
YDR070C, 2314.2000000000003
YDR071C, 2019.5
YDR072C, 2176.0
YDR073W, 1846.2000000000003
YDR074W, 1998.2999999999995
YDR075W, 2074.2
YDR076W, 1971.1000000000001
YDR077W, 1874.8
YDR078C, 2208.3999999999996
YDR079W, 2240.3
YDR079C-A, 1876.0
YDR080W, 1936.8999999999999
YDR081C, 2185.8
YDR082W, 1959.8999999999999
YDR083W, 2113.6
YDR084C, 2087.6
YDR085C, 1920.5000000000002
YDR086C, 1930.5
YDR087C, 2009.1
YDR088C, 1907.5999999999997
YDR089W, 2295.0000000000005
YDR090C, 1850.3
YDR091C, 1927.3999999999999
YDR092W, 2192.1
YDR096W, 2088.2000000000003
YDR097C, 1910.1
YDR098C, 2204.9
YDR099W, 2036.5000000000002
YDR100W, 2126.1
YDR101C, 2093.8
YDR103W, 1999.8999999999999
YDR104C, 2015.2
YDR105C, 1806.2
YDR106W, 2058.7000000000003
YDR107C, 2300.0
YDR108W, 2380.8
YDR109C, 2156.6
YDR110W, 2093.4999999999995
YDR111C, 2039.8999999999999
YDR113C, 2042.3
YDR115W, 2168.4
YDR116C, 1939.3
YDR117C, 2223.3
YDR119W, 2256.1
YDR119W-A, 1985.5000000000002
YDR120C, 2225.3
YDR121W, 2010.8
YDR123C, 1972.4999999999998
YDR124W, 2193.6000000000004
YDR126W, 2287.2000000000003
YDR127W, 2075.4
YDR129C, 2300.7000000000003
YDR130C, 1965.6
YDR131C, 2396.0
YDR132C, 1949.8999999999999
YDR135C, 1952.4999999999998
YDR137W, 2261.3
YDR138W, 2022.6000000000004
YDR139C, 2108.5
YDR140W, 2199.7999999999997
YDR142C, 2093.1000000000004
YDR143C, 1748.3000000000002
YDR144C, 2153.0
YDR145W, 1654.3000000000002
YDR146C, 1929.9999999999998
YDR147W, 1978.7999999999997
YDR148C, 1916.3000000000002
YDR151C, 2044.4
YDR152W, 2257.8
YDR153C, 2038.3
YDR155C, 1991.7
YDR156W, 1831.6000000000001
YDR158W, 1684.7999999999997
YDR161W, 2034.9
YDR162C, 2004.3
YDR163W, 1872.0
YDR164C, 2159.9
YDR165W, 2072.1000000000004
YDR166C, 2291.5
YDR167W, 2053.5
YDR168W, 2159.8999999999996
YDR169C, 1897.7
YDR171W, 2128.8
YDR172W, 1881.1
YDR173C, 2069.3999999999996
YDR174W, 1898.0999999999997
YDR175C, 2117.4
YDR176W, 2052.9000000000005
YDR177W, 2200.2000000000003
YDR178W, 2241.6000000000004
YDR179C, 2178.9
YDR179W-A, 2059.1
YDR180W, 2026.9999999999998
YDR181C, 1916.2
YDR182W, 2058.0
YDR182W-A, 2552.1
YDR183W, 2159.4
YDR184C, 1813.0999999999997
YDR185C, 2317.3
YDR186C, 1679.9999999999998
YDR188W, 2120.7
YDR189W, 2061.5
YDR190C, 1862.6000000000001
YDR191W, 2055.1
YDR192C, 1756.3999999999999
YDR194C, 2061.0
YDR195W, 1934.7
YDR196C, 1754.2
YDR197W, 1823.8000000000002
YDR198C, 2191.2999999999997
YDR200C, 2227.6000000000004
YDR201W, 1893.1999999999998
YDR202C, 1959.0000000000002
YDR204W, 2094.7000000000003
YDR205W, 2158.3
YDR207C, 2016.3
YDR208W, 1991.8000000000002
YDR210W, 1991.2999999999997
YDR211W, 1833.0999999999997
YDR212W, 2082.4
YDR213W, 2018.7
YDR214W, 2154.5999999999995
YDR215C, 2028.8
YDR219C, 2098.4
YDR221W, 2228.3000000000006
YDR222W, 2076.5
YDR223W, 2013.9
YDR224C, 1822.1
YDR225W, 1501.6
YDR226W, 1919.2000000000003
YDR227W, 1875.1999999999998
YDR228C, 2078.8999999999996
YDR229W, 1763.4999999999998
YDR231C, 2301.1
YDR232W, 1907.0000000000002
YDR233C, 1855.5
YDR234W, 2087.1
YDR235W, 2086.0999999999995
YDR236C, 2297.5
YDR237W, 2118.5
YDR238C, 1975.2
YDR239C, 2054.1
YDR240C, 2182.0000000000005
YDR242W, 2268.4
YDR243C, 1951.1000000000001
YDR244W, 1700.6999999999998
YDR245W, 1936.5
YDR246W, 1971.4
YDR247W, 2265.8
YDR248C, 2220.7
YDR249C, 2077.4999999999995
YDR251W, 1903.1000000000001
YDR252W, 2145.6
YDR253C, 1945.1999999999998
YDR254W, 2026.2000000000003
YDR255C, 2143.6000000000004
YDR256C, 1998.3999999999999
YDR257C, 2150.0
YDR258C, 2204.6
YDR259C, 2051.3
YDR260C, 2133.5
YDR261C, 2219.0
YDR262W, 2254.6000000000004
YDR263C, 2140.2
YDR264C, 1977.2000000000003
YDR265W, 2215.2
YDR266C, 2002.7000000000003
YDR267C, 2214.9
YDR268W, 2234.4999999999995
YDR270W, 1955.1000000000004
YDR272W, 2091.2999999999997
YDR273W, 1957.3999999999999
YDR274C, 2010.8000000000004
YDR275W, 2261.2000000000003
YDR276C, 2180.1
YDR277C, 1946.8000000000004
YDR279W, 2025.9999999999998
YDR280W, 2022.2
YDR281C, 1990.4
YDR282C, 2027.7000000000003
YDR284C, 2052.8
YDR286C, 2157.5000000000005
YDR287W, 2184.9
YDR288W, 1827.3999999999999
YDR289C, 2080.0
YDR291W, 2001.8000000000002
YDR292C, 2076.1
YDR293C, 1877.3
YDR294C, 1931.0999999999997
YDR295C, 2276.1
YDR296W, 2138.2999999999997
YDR297W, 1736.5
YDR298C, 2145.3
YDR299W, 2026.4999999999998
YDR300C, 2081.9999999999995
YDR301W, 1977.4999999999998
YDR302W, 2182.2999999999997
YDR303C, 2078.8
YDR304C, 2303.9
YDR305C, 2135.7999999999997
YDR306C, 2150.0999999999995
